,loss,accuracy,binary_accuracy,dice_score,io_u,binary_io_u,val_loss,val_accuracy,val_binary_accuracy,val_dice_score,val_io_u,val_binary_io_u
299,0.07023386657238007,0.9419481158256531,0.9419481158256531,0.9286659359931946,0.3785875141620636,0.8714814782142639,0.08476589620113373,0.9271659851074219,0.9271659851074219,0.9148457050323486,0.02441629394888878,0.851382315158844
300,0.07178163528442383,0.9382516741752625,0.9382516741752625,0.9279230237007141,0.4684506058692932,0.8682124018669128,0.06559095531702042,0.9471486210823059,0.9471486210823059,0.9337794780731201,0.01740301214158535,0.8840814232826233
301,0.06776496022939682,0.9422378540039062,0.9422378540039062,0.9320893287658691,0.44771063327789307,0.8744758367538452,0.0783027708530426,0.9327608942985535,0.9327608942985535,0.9212774038314819,0.02733408473432064,0.8607259392738342
302,0.07208359241485596,0.9392919540405273,0.9392919540405273,0.9278537631034851,0.45232877135276794,0.8677835464477539,0.07107458263635635,0.9405316710472107,0.9405316710472107,0.9285283088684082,0.02381911315023899,0.874005913734436
303,0.07173474878072739,0.9386430978775024,0.9386430978775024,0.9289889931678772,0.4839763939380646,0.8683362603187561,0.0651140958070755,0.9474489688873291,0.9474489688873291,0.9343700408935547,0.018200214952230453,0.8848239779472351
304,0.06973776966333389,0.9423214197158813,0.9423214197158813,0.9313104748725891,0.4142991006374359,0.8723405599594116,0.07278302311897278,0.9392308592796326,0.9392308592796326,0.9268474578857422,0.027638619765639305,0.8717945218086243
305,0.06785094738006592,0.9421905279159546,0.9421905279159546,0.9320762753486633,0.4587160348892212,0.8741954565048218,0.06610017269849777,0.9464279413223267,0.9464279413223267,0.9333906173706055,0.020831787958741188,0.883856475353241
306,0.06854774057865143,0.9416438937187195,0.9416438937187195,0.9308550953865051,0.4369381368160248,0.8734914064407349,0.07299154251813889,0.9390899538993835,0.9390899538993835,0.9265372157096863,0.021158650517463684,0.871332585811615
307,0.06685025990009308,0.943860650062561,0.943860650062561,0.9334415793418884,0.4115430414676666,0.8770550489425659,0.06976203620433807,0.9427861571311951,0.9427861571311951,0.9297277927398682,0.01823381334543228,0.877381443977356
308,0.0650705099105835,0.9446104168891907,0.9446104168891907,0.9347013831138611,0.42371299862861633,0.8791640996932983,0.06921324878931046,0.9436546564102173,0.9436546564102173,0.9302767515182495,0.019171005114912987,0.8789706230163574
309,0.06577901542186737,0.9445308446884155,0.9445308446884155,0.9340221285820007,0.4188377857208252,0.8786261677742004,0.07977192103862762,0.9323206543922424,0.9323206543922424,0.9198085069656372,0.024527208879590034,0.8600902557373047
310,0.06922626495361328,0.9409230947494507,0.9409230947494507,0.9304242134094238,0.42181506752967834,0.8727464079856873,0.07151365280151367,0.9410504698753357,0.9410504698753357,0.9279903173446655,0.0216877032071352,0.8746812343597412
311,0.06755430996417999,0.9423694610595703,0.9423694610595703,0.9329673647880554,0.4425671398639679,0.8754302859306335,0.06653264909982681,0.9464823603630066,0.9464823603630066,0.932933509349823,0.019055191427469254,0.8836327791213989
312,0.06495092064142227,0.9452640414237976,0.9452640414237976,0.9343698620796204,0.4030626118183136,0.8797146081924438,0.0704965591430664,0.9415811896324158,0.9415811896324158,0.9290196895599365,0.02113414742052555,0.8755348324775696
313,0.06742437183856964,0.943294882774353,0.943294882774353,0.9320144653320312,0.4288664162158966,0.8758445382118225,0.06569446623325348,0.9467954039573669,0.9467954039573669,0.9337865114212036,0.02068900503218174,0.884572446346283
314,0.06985559314489365,0.9412639737129211,0.9412639737129211,0.9301867485046387,0.42797502875328064,0.8715186715126038,0.06771612167358398,0.9445798397064209,0.9445798397064209,0.9317455887794495,0.023931819945573807,0.8813332319259644
315,0.06517670303583145,0.9453516006469727,0.9453516006469727,0.9335216879844666,0.4100514352321625,0.8795182108879089,0.08296692371368408,0.9283289313316345,0.9283289313316345,0.9165744781494141,0.030883293598890305,0.8539310097694397
